#{"t_start": 1733160959.42986, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
320.0,496,53510.980276
290.0,410,53513.721464
600.0,885,53519.649569
120.0,281,53521.53802
420.0,559,53525.290688
575.0,902,53531.304428
560.0,591,53535.269865
470.0,599,53539.314837
500.0,688,53544.024536
540.0,703,53548.807305
315.0,478,53552.064336
435.0,576,53555.989637
555.0,1037,53563.025796
150.0,282,53564.942496
420.0,555,53568.71989
440.0,622,53572.952899
450.0,648,53577.341137
420.0,503,53580.781956
575.0,936,53587.167198
470.0,623,53591.412899
320.0,423,53594.301749
475.0,593,53598.339386
525.0,606,53602.487639
240.0,431,53605.431024
315.0,432,53608.36889
555.0,847,53614.10685
555.0,652,53618.551637
360.0,650,53622.986331
180.0,370,53625.485188
315.0,563,53629.317655
425.0,593,53633.356154
390.0,544,53637.057404
555.0,801,53642.495492
565.0,953,53648.979369
315.0,447,53652.030816
430.0,565,53655.872487
755.0,931,53662.193432
600.0,1052,53669.322027
495.0,606,53673.442571
550.0,792,53678.851105
420.0,512,53682.34371
450.0,573,53686.240782
570.0,631,53690.553588
315.0,441,53693.562681
450.0,561,53697.393039
575.0,1149,53705.167914
630.0,1106,53712.675119
125.0,283,53714.605366
425.0,607,53718.745109
215.0,380,53721.337488
315.0,445,53724.355451
495.0,686,53729.026178
315.0,518,53732.549935
500.0,650,53736.994574
435.0,607,53741.122708
360.0,605,53745.271178
670.0,723,53750.166434
575.0,804,53755.625767
485.0,639,53759.964536
605.0,1010,53766.80085
215.0,391,53769.459825
470.0,631,53773.7592
790.0,835,53779.445838
465.0,653,53783.87496
435.0,522,53787.424182
985.0,1449,53797.267238
125.0,287,53799.229451
555.0,709,53804.034038
420.0,575,53807.961588
265.0,434,53810.923141
325.0,486,53814.222893
455.0,596,53818.273923
525.0,648,53822.68663
685.0,716,53827.544997
320.0,486,53830.853174
135.0,281,53832.77278
230.0,350,53835.172092
315.0,482,53838.461455
525.0,578,53842.421605
425.0,561,53846.257297
315.0,534,53849.90049
225.0,369,53852.405677
450.0,586,53856.376412
465.0,635,53860.713016
525.0,629,53864.980449
510.0,630,53869.272782
470.0,647,53873.692766
740.0,1053,53880.854441
470.0,561,53884.678105
130.0,291,53886.671538
515.0,605,53890.782784
485.0,614,53894.970543
215.0,369,53897.490314
215.0,370,53900.016116
125.0,271,53901.882666
420.0,601,53905.974127
475.0,594,53910.043345
175.0,285,53911.99289
555.0,864,53917.893045
95.0,258,53919.670019
485.0,594,53923.713724
470.0,562,53927.570223
225.0,443,53930.589319
195.0,395,53933.297041
315.0,441,53936.304998
555.0,872,53942.237769
555.0,1039,53949.320098
320.0,441,53952.33868
210.0,393,53955.052643
420.0,557,53958.852912
470.0,586,53962.853124
420.0,540,53966.548172
230.0,445,53969.614268
515.0,640,53973.988743
600.0,972,53980.619817
345.0,522,53984.173273
605.0,891,53990.262324
450.0,608,53994.394834
125.0,267,53996.227569
230.0,363,53998.683798
575.0,948,54005.110106
435.0,530,54008.739451
225.0,440,54011.729313
465.0,586,54015.704011
610.0,1224,54024.000133
630.0,964,54030.554168
170.0,286,54032.517513
475.0,653,54036.964511
450.0,588,54040.97547
420.0,560,54044.80243
575.0,1107,54052.315504
600.0,847,54058.073884
215.0,470,54061.270186
555.0,634,54065.577573
600.0,979,54072.221827
315.0,485,54075.557508
690.0,926,54081.851833
575.0,927,54088.160572
135.0,271,54090.010824
330.0,441,54093.026442
260.0,458,54096.141989
555.0,835,54101.843551
555.0,764,54107.059453
580.0,827,54112.685382
455.0,583,54116.663069
320.0,491,54120.001659
440.0,686,54124.6969
600.0,1032,54131.706743
330.0,433,54134.666663
510.0,718,54139.56858
630.0,868,54145.477391
735.0,692,54150.207716
555.0,943,54156.606704
605.0,1081,54163.972138
500.0,650,54168.390076
330.0,461,54171.528958
510.0,596,54175.595358
315.0,432,54178.549882
330.0,515,54182.075666
230.0,375,54184.634236
260.0,360,54187.087388
470.0,597,54191.143413
465.0,649,54195.555535
315.0,555,54199.344623
420.0,515,54202.846929
260.0,510,54206.314826
540.0,721,54211.23274
470.0,542,54214.908465
555.0,719,54219.800221
185.0,380,54222.388244
775.0,944,54228.795827
450.0,601,54232.889573
135.0,287,54234.861836
405.0,617,54239.067935
475.0,589,54243.075163
500.0,663,54247.599477
450.0,556,54251.388059
365.0,442,54254.420002
425.0,511,54257.903122
725.0,961,54264.449788
315.0,607,54268.574369
330.0,461,54271.735124
315.0,469,54274.935396
315.0,474,54278.15923
330.0,547,54281.897194
315.0,476,54285.138312
455.0,666,54289.679182
330.0,515,54293.177419
440.0,710,54297.992648
555.0,708,54302.788429
495.0,720,54307.666617
540.0,853,54313.426476
70.0,266,54315.236409
315.0,497,54318.564592
555.0,648,54322.923415
485.0,843,54328.581627
315.0,513,54332.039559
315.0,437,54334.97958
800.0,1009,54341.70365
125.0,277,54343.590043
480.0,588,54347.551319
115.0,264,54349.350623
215.0,372,54351.861421
470.0,515,54355.318923
345.0,520,54358.835557
420.0,571,54362.71186
455.0,566,54366.553803
345.0,544,54370.223463
135.0,273,54372.067697
320.0,490,54375.359632
160.0,304,54377.4147
320.0,414,54380.212281
575.0,729,54385.1056
445.0,652,54389.508684
475.0,657,54393.924872
525.0,660,54398.398931
290.0,452,54401.447667
540.0,697,54406.162313
560.0,609,54410.267756
495.0,615,54414.434114
320.0,429,54417.323884
95.0,268,54419.138148
420.0,531,54422.747989
135.0,271,54424.575522
495.0,695,54429.27553
315.0,450,54432.32754
315.0,437,54435.280485
545.0,642,54439.609314
465.0,632,54443.885292
260.0,499,54447.257104
500.0,588,54451.227993
315.0,476,54454.457991
450.0,523,54457.984741
315.0,479,54461.220472
470.0,772,54466.450763
315.0,484,54469.727196
465.0,570,54473.571512
255.0,533,54477.186563
425.0,537,54480.851264
565.0,790,54486.179172
90.0,263,54487.969341
470.0,569,54491.795719
530.0,645,54496.137869
455.0,644,54500.477583
465.0,607,54504.585711
380.0,587,54508.565108
470.0,641,54512.912897
435.0,522,54516.460184
390.0,604,54520.565652
320.0,414,54523.354898
380.0,586,54527.317667
130.0,268,54529.121409
420.0,468,54532.283365
575.0,1062,54539.45653
150.0,290,54541.447846
555.0,657,54545.89834
135.0,284,54547.819462
330.0,452,54550.875226
440.0,511,54554.347395
495.0,656,54558.792459
450.0,583,54562.737596
525.0,646,54567.140543
540.0,627,54571.389654
85.0,269,54573.218302
465.0,646,54577.588357
230.0,338,54579.893642
285.0,395,54582.593006
530.0,586,54586.550154
425.0,558,54590.337423
315.0,426,54593.221783
520.0,591,54597.235768
320.0,481,54600.503309
320.0,418,54603.354787
540.0,645,54607.712187
550.0,938,54614.035963
550.0,659,54618.498953
105.0,288,54620.456733
450.0,625,54624.673776
500.0,606,54628.788816
335.0,549,54632.51698
420.0,577,54636.41579
705.0,1035,54643.405632
135.0,274,54645.281819
515.0,628,54649.536657
485.0,591,54653.52275
315.0,507,54656.961688
390.0,564,54660.776076
345.0,491,54664.107567
470.0,599,54668.150716
470.0,607,54672.219703
470.0,575,54676.122758
210.0,344,54678.458877
470.0,589,54682.446634
470.0,612,54686.592208
320.0,461,54689.726506
470.0,616,54693.901299
320.0,469,54697.060961
470.0,601,54701.127331
610.0,937,54707.445851
240.0,413,54710.261954
555.0,625,54714.495476
135.0,293,54716.476804
470.0,577,54720.383351
435.0,561,54724.205862
450.0,599,54728.237612
450.0,584,54732.178618
420.0,529,54735.757167
155.0,285,54737.684562
535.0,652,54742.073974
315.0,482,54745.330846
420.0,623,54749.556376
320.0,445,54752.568192
120.0,266,54754.391219
225.0,410,54757.167108
170.0,285,54759.124257
780.0,1077,54766.391547
600.0,901,54772.47206
315.0,531,54776.064989
525.0,599,54780.126014
575.0,898,54786.188379
435.0,577,54790.094116
365.0,555,54793.849009
330.0,487,54797.159401
570.0,791,54802.498789
425.0,525,54806.05452
230.0,391,54808.709684
470.0,601,54812.768824
470.0,536,54816.39884
525.0,584,54820.355505
470.0,588,54824.331646
470.0,604,54828.426112
600.0,722,54833.293702
520.0,580,54837.202666
530.0,591,54841.208832
320.0,487,54844.522367
285.0,587,54848.512873
640.0,755,54853.598258
305.0,606,54857.703132
330.0,515,54861.192784
630.0,1087,54868.52025
285.0,513,54872.019307
715.0,597,54876.060828
260.0,414,54878.863584
215.0,467,54882.03825
435.0,571,54885.921273
315.0,494,54889.264492
525.0,597,54893.318125
470.0,589,54897.293051
420.0,583,54901.25704
315.0,502,54904.653557
420.0,751,54909.749962
805.0,988,54916.418161
985.0,1095,54923.836805
405.0,608,54927.970368
495.0,637,54932.279301
495.0,740,54937.301317
125.0,270,54939.121083
525.0,946,54945.522431
420.0,559,54949.320146
420.0,515,54952.814002
345.0,439,54955.796286
285.0,614,54959.981683
320.0,466,54963.139303
525.0,608,54967.248209
725.0,865,54973.093678
215.0,386,54975.710279
475.0,615,54979.879498
330.0,507,54983.320046
315.0,491,54986.675429
425.0,517,54990.203477
450.0,575,54994.125796
500.0,663,54998.667141
185.0,300,55000.706437
420.0,591,55004.746758
435.0,595,55008.806569
485.0,673,55013.400889
325.0,456,55016.520778
315.0,497,55019.913136
450.0,583,55023.901296
80.0,284,55025.852602
560.0,610,55030.002114
450.0,567,55033.880198
175.0,289,55035.854179
435.0,611,55040.034231
435.0,562,55043.869527
450.0,570,55047.768444
435.0,583,55051.671788
185.0,374,55054.170967
530.0,652,55058.520959
770.0,1029,55065.379252
470.0,611,55069.497562
420.0,643,55073.803978
495.0,584,55077.716232
515.0,511,55081.146864
375.0,523,55084.640532
500.0,673,55089.14485
525.0,726,55093.977606
315.0,472,55097.140012
530.0,515,55100.576899
320.0,485,55103.830389
450.0,553,55107.522844
330.0,500,55110.860209
435.0,512,55114.275998
420.0,615,55118.397868
470.0,573,55122.218836
505.0,612,55126.302259
425.0,605,55130.354989
95.0,280,55132.228859
495.0,559,55135.962532
455.0,646,55140.36217
285.0,472,55143.590458
470.0,598,55147.652987
450.0,569,55151.541036
320.0,483,55154.830623
450.0,538,55158.529579
330.0,448,55161.593824
315.0,418,55164.449363
440.0,506,55167.912756
240.0,439,55170.924206
450.0,598,55174.999961
735.0,925,55181.27059
200.0,411,55184.07943
450.0,701,55188.864954
135.0,283,55190.813113
450.0,561,55194.65946
575.0,937,55201.084545
315.0,448,55204.158605
445.0,604,55208.285166
315.0,425,55211.189908
285.0,403,55213.955921
315.0,442,55216.979899
330.0,483,55220.276847
560.0,616,55224.479815
420.0,483,55227.78208
380.0,566,55231.643936
450.0,608,55235.800329
395.0,539,55239.482668
450.0,556,55243.276217
495.0,562,55247.099841
425.0,519,55250.625503
390.0,518,55254.167057
470.0,579,55258.10689
435.0,485,55261.434541
705.0,955,55267.927368
420.0,579,55271.891471
725.0,602,55276.017275
725.0,938,55282.400565
540.0,616,55286.576298
320.0,414,55289.416897
350.0,424,55292.327623
315.0,420,55295.201421
470.0,591,55299.232956
345.0,428,55302.169812
230.0,420,55305.060436
315.0,519,55308.610344
470.0,498,55312.033345
495.0,572,55315.953045
365.0,484,55319.254575
805.0,1001,55326.056918
330.0,421,55328.928603
255.0,451,55332.015868
435.0,525,55335.606979
285.0,408,55338.394273
425.0,751,55343.49204
105.0,264,55345.301727
470.0,580,55349.264553
600.0,1001,55356.073028
470.0,579,55360.037196
420.0,527,55363.650634
470.0,577,55367.58526
525.0,601,55371.684064
330.0,422,55374.583782
550.0,629,55378.868708
470.0,579,55382.839076
495.0,581,55386.797518
495.0,564,55390.649396
600.0,912,55396.852625
320.0,430,55399.791667
320.0,512,55403.28746
230.0,383,55405.921514
420.0,580,55409.875834
195.0,307,55411.98446
575.0,834,55417.652336
560.0,796,55423.077541
435.0,532,55426.709311
345.0,434,55429.678957
525.0,932,55436.030685
505.0,681,55440.658159
420.0,519,55444.134111
495.0,571,55447.975425
315.0,418,55450.805933
575.0,769,55456.019992
425.0,575,55459.945782
530.0,845,55465.67817
510.0,581,55469.650663
420.0,572,55473.550097
450.0,648,55477.941961
180.0,348,55480.318348
470.0,618,55484.510998
315.0,501,55487.935164
330.0,504,55491.368482
685.0,1038,55498.428195
495.0,602,55502.498317
345.0,515,55505.9886
605.0,988,55512.657667
470.0,575,55516.57527
420.0,571,55520.450866
715.0,1067,55527.655602
705.0,1019,55534.548882
475.0,602,55538.632368
365.0,526,55542.192166
320.0,433,55545.137367
595.0,843,55550.856671
540.0,705,55555.620897
320.0,448,55558.672361
550.0,856,55564.474078
135.0,273,55566.348697
450.0,598,55570.395828
495.0,574,55574.30191
345.0,551,55578.052827
95.0,272,55579.902856
545.0,632,55584.199784
465.0,677,55588.809769
435.0,551,55592.541223
550.0,646,55596.935898
80.0,291,55598.913355
600.0,1063,55606.074876
240.0,397,55608.792705
315.0,421,55611.644046
440.0,607,55615.782475
465.0,649,55620.1878
525.0,594,55624.203128
435.0,507,55627.654545
555.0,1027,55634.605355
600.0,877,55640.529401
555.0,891,55646.565924
435.0,504,55649.99512
520.0,568,55653.870928
555.0,651,55658.303889
555.0,624,55662.53503
435.0,716,55667.395162
330.0,501,55670.793637
320.0,436,55673.74455
420.0,522,55677.253958
420.0,699,55681.995546
605.0,883,55687.985616
425.0,525,55691.550112
595.0,802,55697.006512
135.0,264,55698.804066
420.0,501,55702.206863
330.0,438,55705.171906
620.0,706,55709.991956
260.0,364,55712.478502
315.0,434,55715.41619
320.0,494,55718.768908
585.0,904,55724.921535
470.0,569,55728.80008
365.0,572,55732.691788
555.0,653,55737.126345
330.0,479,55740.39517
515.0,595,55744.463522
285.0,627,55748.732014
495.0,702,55753.491105
420.0,590,55757.50173
435.0,570,55761.383863
435.0,527,55764.99593
495.0,570,55768.868562
405.0,560,55772.681943
480.0,632,55776.99516
315.0,474,55780.237081
435.0,585,55784.21991
405.0,545,55787.917652
775.0,838,55793.614209
330.0,441,55796.625906
470.0,570,55800.525633
395.0,567,55804.385171
330.0,521,55807.94485
370.0,461,55811.08257
365.0,557,55814.853994
390.0,521,55818.394636
495.0,678,55823.016504
330.0,508,55826.471037
680.0,983,55833.177239
215.0,393,55835.867957
555.0,764,55841.098769
420.0,508,55844.576077
450.0,630,55848.897312
585.0,960,55855.451483
425.0,497,55858.874166
215.0,373,55861.439386
380.0,720,55866.342993
440.0,567,55870.21012
470.0,587,55874.20084
135.0,266,55876.032245
225.0,397,55878.758277
525.0,763,55883.981143
495.0,658,55888.468531
390.0,515,55892.000883
210.0,369,55894.531663
380.0,582,55898.499637
390.0,492,55901.869138
610.0,1079,55909.22054
470.0,612,55913.407191
470.0,586,55917.410798
315.0,443,55920.452543
470.0,574,55924.360754
450.0,588,55928.341644
315.0,416,55931.171409
225.0,409,55933.944827
315.0,429,55936.852421
435.0,535,55940.484785
510.0,614,55944.636581
330.0,441,55947.63902
530.0,585,55951.605061
240.0,378,55954.15622
470.0,566,55958.017762
630.0,893,55964.054394
450.0,569,55967.90901
525.0,970,55974.495826
515.0,609,55978.630874
120.0,276,55980.508345
495.0,593,55984.509557
495.0,807,55989.958755
225.0,402,55992.676666
560.0,978,55999.281927
435.0,565,56003.09791
450.0,561,56006.893701
240.0,390,56009.551913
135.0,275,56011.421129
740.0,1058,56018.533682
440.0,652,56022.944026
575.0,759,56028.077516
735.0,1041,56035.109792
435.0,568,56038.955802
365.0,546,56042.669535
540.0,810,56048.151014
390.0,548,56051.877306
740.0,1246,56060.353252
395.0,560,56064.16315
315.0,422,56067.020522
375.0,660,56071.499097
670.0,580,56075.437409
420.0,578,56079.354015
420.0,474,56082.56759
320.0,479,56085.834752
470.0,636,56090.152247
315.0,516,56093.660676
435.0,569,56097.534698
110.0,289,56099.497514
555.0,842,56105.205619
255.0,369,56107.71395
530.0,610,56111.869876
435.0,518,56115.384227
320.0,472,56118.598106
420.0,538,56122.266088
555.0,718,56127.131199
560.0,803,56132.594354
315.0,430,56135.514774
210.0,362,56137.983294
315.0,477,56141.214839
600.0,1009,56148.046026
420.0,803,56153.511467
470.0,606,56157.637149
495.0,650,56162.043748
585.0,757,56167.16084
540.0,652,56171.581898
495.0,590,56175.605126
345.0,446,56178.630625
610.0,1052,56185.767471
440.0,629,56190.058219
425.0,532,56193.688184
185.0,352,56196.088703
260.0,420,56198.951523
65.0,266,56200.747504
315.0,489,56204.07547
80.0,293,56206.08513
320.0,439,56209.04902
320.0,512,56212.542675
435.0,584,56216.499781
420.0,539,56220.171728
435.0,563,56224.012679
585.0,709,56228.820235
330.0,458,56231.937016
510.0,656,56236.407791
425.0,560,56240.194915
345.0,490,56243.515165
365.0,462,56246.673101
420.0,587,56250.657581
425.0,574,56254.578322
320.0,489,56257.905223
650.0,596,56261.948522
345.0,547,56265.671403
420.0,518,56269.187576
420.0,754,56274.306522
500.0,594,56278.331866
450.0,592,56282.346076
440.0,681,56286.987198
260.0,387,56289.622415
420.0,530,56293.243407
420.0,531,56296.859002
405.0,597,56300.915359
705.0,1050,56308.04144
555.0,923,56314.310182
680.0,938,56320.691343
320.0,493,56324.040567
435.0,533,56327.62115
330.0,424,56330.510339
420.0,524,56334.069521
495.0,603,56338.153616
435.0,530,56341.751853
210.0,427,56344.669116
365.0,599,56348.773403
420.0,547,56352.50028
320.0,455,56355.58958
120.0,285,56357.551141
315.0,448,56360.611694
420.0,549,56364.343573
240.0,391,56367.013705
525.0,628,56371.292296
90.0,256,56373.040209
605.0,809,56378.512107
420.0,523,56382.083307
285.0,435,56385.037318
